Date,Active Address Count,Block Count,Block Size Bytes,MVRV Ration,Market Cap (USD),Realized Market Cap (USD),Mean Difficulty,Mean Fee (USD),Total Fees,HashRate,Issuance BTC,Issuance USD,NVT Ratio,NVTAdj90,PriceUSD,Supply Total,Transaction Count,Volume USD
4/17/2014,159399,169,38342619,1.53010414,6327838333,4135560570,6353568467,0.115233651,7610.721701,53376.55467,4225,2111813.655,52.36238767,45.07571341,499.8375515,12659789.79,66046,120847016.6
4/18/2014,147495,160,32564879,1.48000554,6116863917,4133000681,6978842650,0.103831268,5814.031838,55507.22397,4000,1932080.054,92.61601528,43.74563088,483.0200135,12663789.79,55995,66045423.12
4/19/2014,140534,159,30647937,1.54481447,6389184729,4135891303,6978842650,0.119515274,6334.429013,55160.30382,3975,2004853.241,123.8372543,45.937347,504.3655952,12667764.79,53001,51593397.84
4/20/2014,162905,178,30226196,1.53703688,6355840372,4135125475,6978842650,0.111561275,5380.37715,61751.78667,4450,2231929.471,101.8251805,45.93030342,501.5571844,12672214.79,48228,62419141.74
4/21/2014,146354,171,33975854,1.52622244,6313963464,4136987691,6978842650,0.105838993,6452.368358,59323.34562,4275,2129311.367,111.0152865,46.02726331,498.0845303,12676489.79,60964,56874721.18
4/22/2014,179152,154,43124164,1.50076937,6207070837,4135925852,6978842650,0.102939576,7806.525713,53425.70307,3850,1884588.514,44.70243476,45.24744356,489.50351,12680339.79,75836,138853081.9
4/23/2014,159425,165,41022783,1.5016104,6223416603,4144494871,6978842650,0.089816519,6800.457743,57241.82472,4125,2023860.991,88.8292941,45.58970761,490.6329675,12684464.79,75715,70060408.18
4/24/2014,162087,151,40953604,1.53947611,6385887057,4148091032,6978842650,0.104595628,7336.232741,52384.94262,3775,1899926.549,91.54519539,47.16622866,503.291801,12688239.79,70139,69756659.86
4/25/2014,180567,182,41634041,1.42807837,5920249347,4145605375,6978842650,0.087643398,6440.650419,63139.46727,4550,2122239.08,80.58871638,43.85682447,466.4261713,12692789.79,73487,73462509.55
4/26/2014,132791,163,28812461,1.4063299,5830739444,4146068034,6978842650,0.08099146,4089.987742,56547.98442,4075,1871348.843,124.625095,43.48664397,459.2267098,12696864.79,50499,46786238.71
4/27/2014,170979,177,32276326,1.34395279,5572174763,4146109018,6978842650,0.097994156,5176.345312,61404.86652,4425,1941288.934,129.9320704,42.02830164,438.7093637,12701289.79,52823,42885291.87
4/28/2014,168952,152,36595725,1.35421878,5609904516,4142539304,6978842650,0.087735081,5701.552001,52731.86277,3800,1677881.661,58.52025753,42.55767209,441.5478055,12705089.79,64986,95862608.15
4/29/2014,168752,171,38741516,1.37364362,5690108831,4142347219,7056540798,0.086816746,5602.892339,59983.81532,4275,1913959.954,73.26377873,43.35203385,447.7099308,12709364.79,64537,77666057.22
4/30/2014,166313,137,37270262,1.37742743,5706462614,4142840848,8000872136,0.091892015,5880.629515,54488.39503,3425,1537399.326,98.86435521,43.8138507,448.8757155,12712789.79,63995,57720121.7
5/1/2014,154174,176,33901385,1.41200262,5852383319,4144739696,8000872136,0.083569321,4979.645122,69999.68996,4400,2024856.672,91.98364663,45.12205725,460.1946983,12717189.79,59587,63624171.62
5/2/2014,143085,161,34238450,1.38757157,5753039376,4146120809,8000872136,0.090658326,5475.400275,64033.8073,4025,1820265.114,58.40397061,44.47901563,452.2397798,12721214.79,60396,98504250.92
5/3/2014,116433,142,28736134,1.34737725,5585899281,4145757460,8000872136,0.082433301,4436.148068,56477.02258,3550,1558373.987,127.8289399,43.43664576,438.978588,12724764.79,53815,43698236.77
5/4/2014,159490,151,31834428,1.34079342,5558240188,4145485890,8000872136,0.083531141,4515.860548,60056.55218,3775,1648449.63,118.0824155,43.51875997,436.6753986,12728539.79,54062,47070854.4
5/5/2014,144154,125,35801825,1.32836701,5504384772,4143722891,8000872136,0.087527687,5664.266737,49715.68889,3125,1351056.809,85.09686378,43.5424928,432.338179,12731664.79,64714,64683755.99
5/6/2014,166298,194,41935489,1.32260352,5478334251,4142083522,8000872136,0.083388203,6347.009715,77158.74916,4850,2086121.796,97.07199709,44.25000446,430.1282054,12736514.79,76114,56435783.9
5/7/2014,162643,159,39072901,1.36002582,5633626419,4142293717,8000872136,0.086431483,6055.216851,63238.35627,3975,1757676.932,68.55424217,45.7047452,442.1828761,12740489.79,70058,82177648.54
5/8/2014,165833,167,38627916,1.35471389,5612785584,4143152004,8000872136,0.086484954,5923.873398,66420.16036,4175,1838681.534,87.26975935,45.9825892,440.4027627,12744664.79,68496,64315355.36
5/9/2014,161587,170,37052341,1.39224562,5771408225,4145395139,8000872136,0.106808933,7097.239985,67613.3369,4250,1923966.499,99.51892402,47.58637757,452.6979997,12748914.79,66448,57993073
5/10/2014,134895,179,30661620,1.4045981,5825185348,4147225699,8000872136,0.081071783,4577.069673,71192.8665,4475,2043982.412,124.764144,48.3070307,456.7558463,12753389.79,56457,46689578.93
5/11/2014,166228,152,33592329,1.3505933,5601866711,4147708062,8000872136,0.080846595,4362.158893,60454.27769,3800,1668635.009,119.0351097,47.01078431,439.114476,12757189.79,53956,47060625.43
5/12/2014,155388,164,41971589,1.3576711,5631314154,4147774922,8385556702,0.083216144,6138.438856,68363.11868,4100,1809251.918,86.66255048,47.6509506,441.2809556,12761289.79,73765,64979787.95
5/13/2014,147074,162,37039354,1.35114784,5604057889,4147627460,8853416309,0.078558763,5327.619634,71297.12532,4050,1777973.389,105.7076524,47.6896998,439.005775,12765339.79,67817,53014684.97
5/14/2014,159121,150,39161378,1.36967388,5680306683,4147196469,8853416309,0.077075433,5344.33346,66015.85678,3750,1668180.771,70.17094187,48.42762696,444.8482057,12769089.79,69339,80949557.35
5/15/2014,176226,171,42359082,1.37634402,5709203038,4148093021,8853416309,0.076536109,5719.926087,75258.07673,4275,1910760.664,88.99799052,48.95610134,446.9615587,12773364.79,74735,64149797.14
5/16/2014,156212,181,38167368,1.38233452,5733977785,4148039195,8853416309,0.080097657,5247.277582,79659.13385,4525,2030558.246,111.347745,49.44997276,448.7421537,12777889.79,65511,51496128.5
5/17/2014,150165,173,33199717,1.38379554,5742055791,4149497242,8853416309,0.078334404,4213.529248,76138.28815,4325,1942886.401,150.3050256,49.97133998,449.2222893,12782214.79,53789,38202686.63
5/18/2014,177463,172,32125522,1.37668474,5715094426,4151345824,8853416309,0.078577348,4014.438123,75698.18244,4300,1921939.358,154.8258003,50.22931518,446.9626414,12786514.79,51089,36913062.39
5/19/2014,181571,168,39390708,1.37835145,5722627920,4151791555,8853416309,0.079896235,4927.360587,73937.75959,4200,1879100.399,99.28553498,50.66683495,447.4048568,12790714.79,61672,57638083.14
5/20/2014,192586,177,44552444,1.50867507,6273913163,4158558264,8853416309,0.091565435,6579.159607,77898.711,4425,2169735.243,70.50926943,55.81186215,490.3356482,12795139.79,71852,88979976.86
5/21/2014,157311,175,41904752,1.51856262,6322109034,4163219187,8853416309,0.092043096,6424.424018,77018.49958,4375,2160959.027,97.38994674,56.50159456,493.9334918,12799514.79,69798,64915417.31
5/22/2014,162838,172,41697036,1.61686251,6745232578,4171803442,8853416309,0.092071625,6666.998459,75698.18244,4300,2265301.44,87.38309871,60.42255773,526.8142884,12803814.79,72411,77191501.3
5/23/2014,177498,165,42250361,1.60608676,6707509363,4176305738,8853416309,0.091878997,6827.06887,72617.44246,4125,2160259.696,73.65054754,60.1266584,523.6993203,12807939.79,74305,91072090.93
5/24/2014,123811,154,29037786,1.61622687,6760669282,4182995214,9664972794,0.112444145,5796.27077,73989.05415,3850,2031611.286,46.02122918,60.32194882,527.6912431,12811789.79,51548,146903274.9
5/25/2014,187419,161,35408349,1.7510962,7347466289,4195923838,10455720138,0.101679851,5859.403101,83680.82343,4025,2307582.647,83.05037689,65.98534197,573.3124588,12815814.79,57626,88469993.33
5/26/2014,167687,158,38675660,1.78420425,7497613476,4202217024,10455720138,0.110060753,7186.196714,82121.55343,3950,2310149.501,84.35645144,68.23340521,584.8479749,12819764.79,65293,88880143.11
5/27/2014,182860,136,41370514,1.7360648,7359576775,4239229312,10455720138,0.101967498,7132.932357,70686.90675,3400,1951356.115,52.15951685,67.00512244,573.9282692,12823164.79,69953,141097487.5
5/28/2014,183061,169,41911980,1.74983943,7429487155,4245810804,10455720138,0.112352361,8108.245153,87838.87677,4225,2447074.872,79.83635448,67.85206045,579.1893188,12827389.79,72168,93058947.94
5/29/2014,169110,141,37491797,1.72220405,7318103410,4249266176,10455720138,0.104286579,6655.36092,73285.69008,3525,2010481.321,89.57195267,67.027303,570.3493109,12830914.79,63818,81700835.94
5/30/2014,153948,167,37621629,1.86223265,7968618785,4279067274,10455720138,0.111303084,7325.078596,86799.36343,4175,2592033.556,69.40435434,72.85181526,620.8463606,12835089.79,65812,114814392.6
5/31/2014,144272,147,29855717,1.87963895,8061363103,4288782758,10455720138,0.115477935,5905.426136,76404.23009,3675,2307504.646,80.14034508,73.56747282,627.8924207,12838764.79,51139,100590571.4
6/1/2014,192380,175,36452683,1.88300736,8092140707,4297455686,10455720138,0.123288968,6869.784598,90957.41677,4375,2756577.922,79.62708357,74.60838514,630.0749535,12843139.79,55721,101625481.5
6/2/2014,175430,193,38602107,1.97543263,8524698179,4315357585,10455720138,0.121040009,7847.023787,100313.0368,4825,3201415.118,76.2855683,79.56164522,663.5057238,12847964.79,64830,111747193.7
6/3/2014,185339,178,41384103,1.99693718,8641808154,4327531304,10455720138,0.129758245,8879.875742,92516.68677,4450,2992126.142,82.15678468,80.90922398,672.3878971,12852414.79,68434,105186786.3
6/4/2014,172746,181,37870526,1.90998921,8278421133,4334276390,10455720138,0.119115275,7924.501009,94075.95677,4525,2913590.344,75.66438225,77.66136718,643.8873688,12856939.79,66528,109409749.8
6/5/2014,182268,152,39386499,1.95863649,8507425132,4343544698,10626882215,0.122220003,8044.887231,80296.30739,3800,2513713.521,80.95753955,86.46456992,661.5035582,12860739.79,65823,105085025.8
6/6/2014,173007,139,37818338,1.92408683,8363454619,4346713727,11756551917,0.1133643,6998.091574,81234.56983,3475,2259213.273,85.73273714,89.69492436,650.1333159,12864214.79,61731,97552637.39
6/7/2014,143378,155,29351730,1.94195206,8451764872,4352200575,11756551917,0.11270435,5972.541601,90585.31168,3875,2545101.053,131.4664036,92.65295873,656.8002718,12868089.79,52993,64288400.99
6/8/2014,172332,136,30741908,1.94276934,8467123091,4358275018,11756551917,0.12045191,5668.948672,79481.30574,3400,2236587.915,168.2233293,95.46929468,657.8199749,12871489.79,47064,50332632.96
6/9/2014,162353,156,35319944,1.91093556,8347582866,4368322533,11756551917,0.120960766,7041.489057,91169.73305,3900,2528511.657,99.85216339,95.92875446,648.3363223,12875389.79,58213,83599419.21
6/10/2014,182372,167,40670461,1.91468487,8383780238,4378673669,11756551917,0.119809576,7795.050652,97598.36807,4175,2717660.345,60.25943952,98.81100231,650.9366096,12879564.79,65062,139128081.9
6/11/2014,173422,146,36757653,1.8557786,8135608711,4383932810,11756551917,0.113635294,7065.501679,85325.51939,3650,2304934.931,67.62438652,97.75517067,631.4890222,12883214.79,62177,120305841.3
6/12/2014,172729,172,39195112,1.71579412,7629087563,4446388697,11756551917,0.118874358,7540.081653,100520.4749,4300,2545492.832,31.02187447,90.83944175,591.9750771,12887514.79,63429,245926066.5
6/13/2014,173708,163,37761009,1.72900225,7696859223,4451618982,11756551917,0.106791657,6936.438524,95260.68261,4075,2432958.374,72.34953048,92.89366983,597.0449997,12891589.79,64953,106384370
6/14/2014,149660,178,31444536,1.6672379,7422437720,4451936769,11756551917,0.097872329,5234.799385,104027.0031,4450,2561239.605,98.29277267,89.32285311,575.5594617,12896039.79,53486,75513565.43
6/15/2014,177382,190,32959661,1.70763012,7607913697,4455246828,11756551917,0.104592169,5725.270715,111040.0595,4750,2801192.07,102.1750186,91.81757528,589.7246464,12900789.79,54739,74459626.25
6/16/2014,177312,188,40673743,1.70895309,7621562612,4459784573,11756551917,0.103931815,7046.888865,109871.2168,4700,2775667.166,97.30536552,92.19532148,590.5674822,12905489.79,67803,78326231.76
6/17/2014,184074,184,39194209,1.76144005,7863277527,4464118731,11756551917,0.105057539,7283.744269,107533.5313,4600,2801768.013,98.95533063,95.69822385,609.0800029,12910089.79,69331,79462899.84
6/18/2014,165353,158,36827953,1.75639628,7846955363,4467645165,13225031884,0.123233421,7767.156047,103872.3443,3950,2400137.694,87.8561617,95.70187967,607.629796,12914039.79,63028,89315936.55
6/19/2014,158405,167,37718290,1.72175665,7696045540,4469879957,13462580115,0.111963381,6994.800286,111761.1574,4175,2487262.416,109.4273533,94.24082009,595.7514769,12918214.79,62474,70330180.76
6/20/2014,155204,186,33466635,1.70893923,7644281888,4473115115,13462580115,0.111426571,6366.357127,124476.4987,4650,2750621.581,110.6010575,93.69318975,591.5315228,12922864.79,57135,69115811.89
6/21/2014,152595,186,31020147,1.71186032,7662969895,4476399031,13462580115,0.106114608,5420.65252,124476.4987,4650,2756354.225,101.614923,93.56237856,592.7643495,12927514.79,51083,75411855.52
6/22/2014,185446,180,32311757,1.73072722,7754483949,4480477249,13462580115,0.108343869,5481.874733,120461.1277,4500,2698355.851,118.6286874,94.83460992,599.6346335,12932014.79,50597,65367695.79
6/23/2014,162950,176,35828333,1.70033791,7626693091,4485398495,13462580115,0.111139273,6681.137377,117784.2138,4400,2594030.119,75.87556669,93.10684553,589.5522998,12936414.79,60115,100515797.4
6/24/2014,174440,188,37946978,1.67166269,7505506467,4489845046,13462580115,0.099440094,6371.624041,125814.9556,4700,2725876.477,57.7772976,91.0175741,579.9737186,12941114.79,64075,129904076.1
6/25/2014,174070,187,37885252,1.62093285,7278599165,4490376727,13462580115,0.108029779,6919.955509,125145.7271,4675,2628456.946,83.33766736,88.62806634,562.23678,12945789.79,64056,87338647.65
6/26/2014,158966,171,35210887,1.67219737,7520740158,4497519435,13462580115,0.096067325,5867.696125,114438.0713,4275,2482702.959,74.40007726,91.57308775,580.7492303,12950064.79,61079,101085112.2
6/27/2014,166577,197,36041315,1.72780213,7781263113,4503561475,13462580115,0.10223837,6412.799503,131838.012,4925,2958143.654,99.54408911,94.57400179,600.6383054,12954989.79,62724,78169012.18
6/28/2014,144471,182,32799389,1.70918053,7703024798,4506852660,13462580115,0.101510549,5554.657231,121799.5847,4550,2704475.884,128.5757227,93.8428919,594.3903042,12959539.79,54720,59910414.14
6/29/2014,175850,157,31489191,1.72411286,7788974905,4517671125,15535958980,0.106940378,5365.626544,121250.5834,3925,2358299.035,115.4447751,95.23662476,600.8405184,12963464.79,50174,67469271.77
6/30/2014,181598,132,43241349,1.82938369,8285063973,4528882609,16818461371,0.108744595,7590.590203,110358.6329,3300,2108522.176,80.5572322,101.0132638,638.946114,12966764.79,69802,102846929.4
7/1/2014,185615,133,43836861,1.83761917,8339204790,4538048438,16818461371,0.121388141,8466.580028,111194.6832,3325,2137830.684,55.03193561,100.6336293,642.9565967,12970089.79,69748,151533917.5
7/2/2014,179686,137,39550385,1.85565119,8449628747,4553457460,16818461371,0.12480479,8218.395423,114538.8842,3425,2230696.841,67.74301872,101.2552646,651.2983477,12973514.79,65850,124730620.3
7/3/2014,158572,139,36598601,1.83854971,8388499951,4562563594,16818461371,0.112636274,6965.201909,116210.9847,3475,2246286.527,74.79440246,99.97957223,646.4133891,12976989.79,61838,112154114.1
7/4/2014,144187,166,32845276,1.79270708,8186367620,4566483666,16818461371,0.108984188,6507.227925,138784.3414,4150,2617137.337,98.52496731,98.32417151,630.6355029,12981139.79,59708,83089270.09
7/5/2014,126478,152,27679719,1.79121232,8186593459,4570420480,16818461371,0.103769289,5072.346601,127079.6379,3800,2395779.699,144.4907289,98.35914766,630.4683419,12984939.79,48881,56658261.19
7/6/2014,184532,142,33317288,1.80217443,8243439552,4574162965,16818461371,0.112472901,5900.778261,118719.1354,3550,2253087.994,144.7426623,99.06237236,634.6726745,12988489.79,52464,56952383.07
7/7/2014,189077,150,38918111,1.76756914,8092281241,4578197845,16818461371,0.108960077,7173.168742,125407.5374,3750,2335706.171,85.56758149,96.88279138,622.854979,12992239.79,65833,94571812.12
7/8/2014,211510,150,42664633,1.77273738,8121120346,4581118698,16818461371,0.108911621,7552.258553,125407.5374,3750,2343353.742,102.5504332,97.08788773,624.8943311,12995989.79,69343,79191477.74
7/9/2014,187251,166,42865874,1.76136723,8085295133,4590351750,16818461371,0.106487059,7417.143088,138784.3414,4150,2581047.231,93.60369173,96.83833402,621.9390918,13000139.79,69653,86377951.38
7/10/2014,167058,149,37110156,1.74495565,8017179778,4594489130,16818461371,0.107091362,6727.800629,124571.4872,3725,2296547.615,103.1221483,96.20025191,616.5228498,13003864.79,62823,77744499.2
7/11/2014,169606,156,36253678,1.79446067,8253353631,4599350523,16818461371,0.117291788,6876.934819,130423.8389,3900,2474528.075,111.7455535,98.72175854,634.4943781,13007764.79,58631,73858452.31
7/12/2014,156338,157,30677240,1.80030291,8287456960,4603368092,16851445805,0.103689605,5580.159793,131517.3166,3925,2499926.535,117.7109084,98.75465191,636.9239579,13011689.79,53816,70405173.79
7/13/2014,185975,160,33655008,1.77957268,8198267373,4606874138,17336316979,0.113722267,5885.354781,137886.8786,4000,2519503.002,113.0816239,97.76398559,629.8757504,13015689.79,51752,72498670.36
7/14/2014,164790,135,36366688,1.74898486,8061371837,4609171868,17336316979,0.116073834,7422.573442,116342.0538,3375,2089791.424,100.3038303,96.28614039,619.1974591,13019064.79,63947,80369531.37
7/15/2014,176650,159,40437172,1.75571279,8099479060,4613214139,17336316979,0.108050558,7694.064143,137025.0856,3975,2472190.041,87.81444107,97.38085836,621.9346014,13023039.79,71208,92234021.67
